city,row_num,title,epg_id
Волгоград,171,Russian Extreme TV Ultra HD (тест),epg665
Новокузнецк,1,Первый канал,epg1_4
Новокузнецк,2,Россия 1,epg2_3
Новокузнецк,3,Матч ТВ,epg611
Новокузнецк,4,НТВ,epg4_4
Новокузнецк,5,Пятый канал,epg5_orbit4
Новокузнецк,6,Культура,epg6_dub2
Новокузнецк,7,Россия 24,epg7
Новокузнецк,8,Карусель,epg8_3
Новокузнецк,9,Общественное телевидение России,epg264
Новокузнецк,10,ТВ Центр,epg14_4
Новокузнецк,11,ТНТ,epg10_4
Новокузнецк,12,СТС,epg9kuzbass
Новокузнецк,13,РЕН,epg13kuzbass
Новокузнецк,14,Мульт,epg524
Новокузнецк,15,Че,epg612_2
Новокузнецк,16,ТВ-3,epg15_4
Новокузнецк,17,Пятница!,epg266_4
Новокузнецк,18,Домашний,epg21dom_kuzbass
Новокузнецк,19,Детский мир / Телеклуб,epg30
Новокузнецк,20,2х2,epg20_2
Новокузнецк,21,Discovery Channel,epg25
Новокузнецк,22,Animal Planet,epg26
Новокузнецк,23,National Geographic,epg24
Новокузнецк,24,Моя планета,epg27
Новокузнецк,25,Драйв,epg28
Новокузнецк,26,Охота и рыбалка,epg29
Новокузнецк,27,Звезда,epg22_kuzbas
Новокузнецк,28,Shop24,epg283
Новокузнецк,29,Дом кино,epg37
Новокузнецк,30,TV 1000,epg35
Новокузнецк,31,TV 1000 Русское кино,epg36
Новокузнецк,32,Shop&Show,epg623
Новокузнецк,33,Ю,epg16_4
Новокузнецк,34,Cartoon Network,epg31
Новокузнецк,35,Мультимания,epg33
Новокузнецк,36,Усадьба,epg55
Новокузнецк,37,Здоровое ТВ,epg54
Новокузнецк,38,Sony Sci Fi,epg38
Новокузнецк,39,SET,epg44
Новокузнецк,40,Eurosport 1,epg50
Новокузнецк,41,Russian Extreme TV,epg52
Новокузнецк,42,RU.TV,epg48
Новокузнецк,43,Ля-Минор,epg97
Новокузнецк,44,Шалун HD,epg655
Новокузнецк,45,Cinéma,epg664
Новокузнецк,46,Союз,epg69
Новокузнецк,47,История,epg303
Новокузнецк,48,Домашние животные,epg57
Новокузнецк,49,Вопросы и ответы,epg58
Новокузнецк,50,Психология 21,epg59
Новокузнецк,51,Нано ТВ,epg67
Новокузнецк,52,Промо-МТС,epg387
Новокузнецк,53,РБК ТВ,epg63
Новокузнецк,54,Вместе-РФ,epg507
Новокузнецк,55,Мир,epg71_3
Новокузнецк,56,Мир 24,epg389
Новокузнецк,57,СТК 10,epg427
Новокузнецк,58,ТРК Осинники,epg429
Новокузнецк,59,Еда,epg253
Новокузнецк,60,Телекафе,epg56
Новокузнецк,61,АМС,epg74
Новокузнецк,62,Discovery ID Xtra HD,epg539
Новокузнецк,63,Первый HD,epg268
Новокузнецк,64,Кино ТВ,epg504
Новокузнецк,65,TV 1000 Action,epg94
Новокузнецк,66,TLC,epg61
Новокузнецк,67,Спас,epg391
Новокузнецк,68,Shopping live,epg23
Новокузнецк,69,Россия 1 HD,epg388
Новокузнецк,70,ТНТ4,epg622
Новокузнецк,71,Eurosport 1 HD,epg308
