1;28.810831399187695
35;323.85126317998885
64;12729.374935929045
127;24747.430553649985
162;784.9504326619326
173;736.5370295732805
207;1028.1838567405814
224;1431.9678772872323
252;20558.41094599288
286;424.1795178266094
315;24788.412243990053
378;2464.3660886404077
393;1434.6261613556899
406;1548.4299339185056
441;18552.269431089502
469;593.4303190105754
504;18902.498537701053
567;3144.3996029046307
581;596.1226071258085
601;707.2895376211625
612;1539.3790952907289
629;12160.946925777176
646;931.9910077531005
692;11347.296776444768
720;986.7345308597706
755;2458.3265668036743
773;549.437940965639
801;1092.7163567583277
818;6519.254304295703
881;5456.617695627357
944;1375.5034209121188
972;264.735659378687
990;486.41178530835856
1007;2857.0838551884035
1023;307.9562391700606
1069;2159.557029850314
1086;670.308820681689
1116;181.2204842678894
1132;621.7431481896003
1149;295.6509034771831
1195;1091.0600216076205
1258;738.5709705458304
1337;124.78887078069617
1384;365.6715322429965
1447;222.56509834157023
1509;79.3018635662991
1525;51.664063779059994
1572;111.91487090459829
1635;61.91225338715231
1713;14.119017543031893
1761;31.661898363730714
1824;15.985310678363065
1886;6.0616277132516645
1949;8.5690921484609
2138;2.254606776866492
2405;0.14406158306730782
