1;70.5087284259077
64;13926.301130854546
127;24395.76569059857
152;1193.6745892341814
171;870.5736279690401
205;1407.454983967672
222;973.590778652199
252;22623.576428902245
282;484.48678840952044
315;23347.78417718517
347;1258.9357073632345
378;4563.963584729893
391;1476.0689333662556
414;1102.5802954201276
426;1014.2529232137
441;18503.19681191066
504;15758.898102783758
530;1712.3037398180495
567;6154.173593700089
604;1059.91751351932
629;10965.817075030256
645;1176.1654664221946
655;750.6781087439344
692;8466.01163779577
708;2022.5031694692336
718;1343.6442379052876
755;4695.127582203767
770;1303.5134666772014
781;716.3716945928163
818;5233.911365053855
833;1182.982125392099
881;3695.2867449809437
896;1435.3668431290969
944;2515.0159289328503
1006;2001.2305803332995
1021;895.6576689954617
1069;1342.9047613467594
1084;681.0818289976838
1132;1075.4380742658727
1195;642.8496016027962
1209;452.5618863555731
1258;417.88294297659246
1272;248.3856799759656
1321;378.689179738902
1383;175.107175879033
1446;116.87490445679589
1460;74.65197441020902
1509;117.72202591143983
1572;40.186978154415236
1586;55.55069901781827
1760;7.88792655429742
1886;7.9926759152311995
