1;1.1300000000000001;0.
32;1.1300000000000001;0.48019544900181277
64;1.1300000000000001;0.431734762018619
127;1.1300000000000001;0.69459358295259
220;1.1300000000000001;0.8158056789692761
252;1.1300000000000001;0.18691580346170794
315;1.1300000000000001;0.5405797259068136
378;1.1300000000000001;0.5407325623605302
441;1.1300000000000001;0.021791633715345267
504;1.1300000000000001;0.40498746867145197
567;1.1300000000000001;0.4744483310919651
629;1.1300000000000001;0.12251509377840927
692;1.1300000000000001;0.256798078705586
755;1.1300000000000001;0.4615413233543662
818;1.1300000000000001;0.2640581737255658
881;1.1300000000000001;0.07367352494928707
1007;1.1300000000000001;0.4154610217301252
1069;1.1300000000000001;0.1763975984512921
1132;1.1300000000000001;0.4870747793753552
1195;1.1300000000000001;0.5838881456810794
1258;1.1300000000000001;0.5286176595673919
1446;1.1300000000000001;0.7171924457004838
1509;1.1300000000000001;0.5411215360304401
1698;1.1300000000000001;0.5622736136448504
1823;1.1300000000000001;0.03041809001110263
1886;1.1300000000000001;0.5917274676164891
2075;1.1300000000000001;0.5980322567635789
