1;3.9696869555361554
31;4.722100193187851
46;4.293383801828761
64;144.83023090968697
127;142.79101528160157
147;4.0281424300562625
162;5.166651650171517
168;4.318060246236839
225;5.556185600625273
252;55.23112287009325
315;56.026582365871434
350;2.202292218404321
379;1.10802605166391
394;3.382651012234903
406;2.427887685877562
441;25.288109324473314
504;25.30092014370931
522;1.8371922643208394
533;2.0017373842322
567;0.8380866393456602
581;0.9614296154531983
601;1.3879307744953777
612;1.6958265097145793
629;10.603867158598883
692;10.739303118326495
710;1.8291729250784292
721;1.0462160148971265
735;0.5688697723502817
755;0.49165703288673585
774;0.5278472839348025
790;0.6555004235218869
800;0.9963106080861902
818;4.062229245304879
835;0.16018122852850872
881;4.052723715496428
898;0.9599355469803719
926;0.2307560722746657
943;0.2208098997960985
961;0.526848073966518
972;0.2633705896860513
989;0.4241687169908061
1007;1.3650268952307698
1069;1.3440076233956313
1086;0.3601032680095053
1116;0.07515109543918022
1149;0.27455704140349907
1178;0.14713835230701056
1195;0.4185607307087714
1258;0.4019623455403273
1337;0.10582509913964883
1384;0.11633655246915968
1525;0.03273369715390658
1572;0.030042487386699866
1635;0.027985456702411204
1713;0.008118018235639271
1761;0.007216151543220007
1824;0.006757762503487505
1901;0.0014724549914322076
1949;0.0016315973983652666
2012;0.0015726322925960546
2216;0.0002559683953933744
2300;0.00001804291804752125
2389;0.00007744649036075758
