1;11.820203960693272
45;4.133697129327786
64;138.83723188815753
127;141.9941783487676
162;4.489182841492709
173;3.0523519132828865
185;2.464331543969605
207;4.367369245307659
224;5.135177078509982
252;53.19869969384282
286;0.6629013998478078
315;56.27209165905643
350;2.048377907896309
378;2.7090937988784707
393;3.009875306364202
406;2.616741693398895
441;25.159564293981056
504;26.32183393865946
567;2.290946175380576
581;0.7784299528743425
601;1.2326525702220963
612;1.6165545866806088
629;10.796360384746693
692;11.405068644569365
755;1.3464115585630063
773;0.5476842873170927
801;0.9071541937484718
818;4.2161022716114935
835;0.3920390248275235
881;4.31663257823245
961;0.502849221195307
972;0.2345901439410385
990;0.3712965149704432
1007;1.4449182872529995
1069;1.41884442022044
1086;0.3240545011607115
1116;0.07923457773476851
1132;0.22949753385689983
1149;0.2518886176671318
1195;0.4528135903144009
1258;0.41892895851388723
1320;0.07570215279328375
1337;0.09409843437779992
1384;0.12872490345319337
1447;0.11235605899570629
1509;0.022550097318344425
1525;0.028376814472711
1572;0.034054691138664495
1635;0.028443958811458756
1697;0.006048396719154823
1713;0.006945558979172984
1761;0.008419365536835586
1824;0.006880934147067892
1886;0.0014344554401423328
1949;0.0020124638716305593
2012;0.0016168498988881556
2092;0.00016057623153017703
2138;0.00047962157808362227
2201;0.000371785584470605
